Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"340985","1","2016-08-03 14:32:34","1","355","<verbs><idioms><programming><meaning><transitive-verbs>","1",""
"340988","1","2016-08-03 14:33:58","2","292","<business-language>","2",""
"340990","1","2016-08-03 14:54:12","2","2354","<comparisons><analogy>","2","1"
"340991","1","2016-08-03 14:58:01","2","33363","<usage>","1",""
"340997","1","2016-08-03 15:20:56","-3","4757","<tenses><sentence><adverbs>","1",""
"341009","1","2016-08-03 16:30:17","-3","181","<pronunciation>","1",""
"341027","1","2016-08-03 18:20:27","1","82","<grammar>","0",""
"341038","1","2016-08-03 19:44:48","1","800","<grammar><american-english>","1","1"
"341043","1","2016-08-03 20:26:59","0","509","<prepositions><conjunctions>","1","1"
"341051","1","2016-08-03 21:39:41","1","338","<single-word-requests>","6",""
"341057","1","2016-08-03 22:06:09","3","571","<single-word-requests>","0",""
"341062","1","2016-08-03 22:56:04","17","5741","<etymology><slang>","4",""
"341063","1","2016-08-03 23:05:45","0","176","<grammar><dialects>","1",""
"341068","1","2016-08-04 00:15:51","5","250","<etymology><terminology><slang><internet>","1",""
"341071","1","2016-08-04 01:04:49","5","1009","<meaning><etymology>","1","1"
"341075","1","2016-08-04 01:50:45","0","515","<infinitives>","0",""
"341082","1","2016-08-04 02:55:59","-1","5592","<meaning>","1",""
"341138","1","2016-08-04 03:16:46","7","1845","<etymology><history><compounds><historical-change>","2",""
"341090","1","2016-08-04 05:00:03","1","1708","<single-word-requests>","3",""
"341106","1","2016-08-04 07:54:37","1","230","<meaning><expressions>","0",""
"341108","1","2016-08-04 08:04:21","0","181","<expressions><nouns>","1",""
"341112","1","2016-08-04 08:24:48","0","498","<grammar>","1",""
"341119","1","2016-08-04 09:48:31","1","233","<grammaticality><tenses><parallelism><double-negation><syntactic-analysis>","2","1"
"341125","1","2016-08-04 10:28:48","0","356","<prepositions><prepositional-phrases>","2","1"
"341128","1","2016-08-04 10:46:30","0","407","<comma-splices><phrase-order>","0",""
"341136","1","2016-08-04 12:12:27","4","131","<terminology>","2",""
"341139","1","2016-08-04 12:56:37","-1","862","<single-word-requests><expressions><phrase-requests>","4",""
"341144","1","2016-08-04 13:20:37","1","2717","<meaning><meaning-in-context>","1",""
"341152","1","2016-08-04 13:47:36","-1","279","<meaning><grammar>","1",""
"341161","1","2016-08-04 14:49:25","2","129","<grammar><terminology>","1",""
"341165","1","2016-08-04 15:11:35","-1","1063","<grammar><idioms><usage><phrase-usage>","2",""
"341173","1","2016-08-04 15:55:56","3","5063","<prepositions>","3","0"
"341181","1","2016-08-04 16:41:12","1","81","<nouns>","2",""
"341184","1","2016-08-04 17:16:36","0","829","<meaning><verbs><adjectives><adverbs><paraphrasing>","2",""
"341197","1","2016-08-04 18:47:06","7","330","<british-english><puns>","1",""
"341211","1","2016-08-04 21:22:49","-1","240","<single-word-requests><synonyms><british-english><epithet-requests>","4","1"
"341213","1","2016-08-04 21:39:31","2","439","<synonyms>","2",""
"341218","1","2016-08-04 23:13:48","21","5489","<phrase-usage><phrase-origin>","4","3"
"341219","1","2016-08-04 23:21:58","-4","1257","<idioms><idiom-requests>","1",""
"341227","1","2016-08-05 01:05:32","2","1176","<single-word-requests>","1","1"
"341228","1","2016-08-05 01:18:07","2","64","<capitalization><ligature><ampersand>","1",""
"341234","1","2016-08-05 02:06:06","2","3055","<single-word-requests><epithet-requests>","6",""
"341235","1","2016-08-05 02:09:15","5","1700","<meaning><phrases><meaning-in-context><puns>","1","1"
"341241","1","2016-08-05 02:44:35","-2","64","<sentence>","1",""
"341243","1","2016-08-05 02:52:56","1","82","<gender-neutral>","2",""
"341248","1","2016-08-05 03:23:48","2","1231","<word-choice><phrases><word-usage>","2",""
"341253","1","2016-08-05 04:20:20","-1","81","<grammar>","2",""
"341257","1","2016-08-05 04:47:49","-1","1302","<phrases>","1",""
"341262","1","2016-08-05 05:58:58","1","3935","<offensive-language><australian-english>","1",""
"341271","1","2016-08-05 08:18:34","5","908","<single-word-requests>","5",""
"341272","1","2016-08-05 08:32:11","2","167","<north-american-english>","3",""
"341280","1","2016-08-05 09:47:08","17","3937","<single-word-requests><computing>","10","2"
"341283","1","2016-08-05 10:06:37","1","890","<word-choice><meaning-in-context><mathematics>","2","2"
"341287","1","2016-08-05 11:04:59","2","112","<single-word-requests>","2",""
"341289","1","2016-08-05 11:29:16","4","27449","<antonyms>","1",""
"341290","1","2016-08-05 11:33:36","-4","459","<synonyms>","1",""
"341294","1","2016-08-05 11:41:09","8","4626","<single-word-requests><antonyms>","1",""
"341297","1","2016-08-05 11:52:28","5","1564","<word-choice><word-usage><differences>","1",""
"341301","1","2016-08-05 12:32:12","6","1280","<synonyms>","3",""
"341307","1","2016-08-05 12:49:46","-1","11363","<single-word-requests>","3",""
"341315","1","2016-08-05 12:57:20","0","9927","<grammar><phrases>","3","1"
"341316","1","2016-08-05 13:04:14","2","5078","<word-choice>","2",""
"341331","1","2016-08-05 14:12:48","1","50922","<grammar><questions><question-mark>","1",""
"341341","1","2016-08-05 14:41:57","1","275","<terminology>","1",""
"341358","1","2016-08-05 15:53:30","1","734","<allusion>","1",""
"341360","1","2016-08-05 16:21:14","0","9655","<word-choice>","1",""
"341362","1","2016-08-05 16:22:26","9","2169","<meaning><some-any>","1","1"
"341365","1","2016-08-05 16:34:26","0","782","<synonyms>","1",""
"341367","1","2016-08-05 17:05:25","0","438","<single-word-requests><phrase-requests>","1",""
"341368","1","2016-08-05 17:12:17","-2","1676","<indirect-speech>","1",""
"341369","1","2016-08-05 17:13:04","8","4877","<single-word-requests><phrase-requests><idiom-requests>","10","2"
"341375","1","2016-08-05 18:01:42","0","3650","<grammar><prepositions><writing-style><time><toponyms>","1","1"
"341393","1","2016-08-05 19:43:06","6","5019","<meaning><grammaticality><word-usage>","3",""
"341400","1","2016-08-05 20:32:27","1","863","<punctuation><commas><coordinating-conjunctions>","1","0"
"341403","1","2016-08-05 21:01:47","3","12466","<expressions>","1","2"
"341404","1","2016-08-05 21:10:17","2","385","<grammar><expressions><american-english><descriptive-grammar><style-manuals>","2","0"
"341415","1","2016-08-05 22:54:41","1","88","<punctuation><commas>","1",""
"341417","1","2016-08-05 23:13:40","6","24328","<differences><expression-choice><comparisons><explanation>","3",""
"341420","1","2016-08-05 23:43:06","1","1474","<single-word-requests><word-choice>","3",""
"341426","1","2016-08-06 00:59:56","1","2436","<adjectives><capitalization><proper-nouns>","1",""
"341429","1","2016-08-06 01:52:01","1","16832","<synonyms>","1",""
"341431","1","2016-08-06 02:01:26","1","203","<single-word-requests>","3",""
"341436","1","2016-08-06 03:30:25","0","977","<word-choice>","1","1"
"341447","1","2016-08-06 07:31:44","0","2053","<grammatical-number>","1",""
"341449","1","2016-08-06 07:45:27","0","826","<exceptions>","1",""
"341452","1","2016-08-06 08:36:42","0","1450","<superlative-degree>","1",""
"341455","1","2016-08-06 09:21:21","0","121","<grammar><grammaticality><nouns><adjectives>","1",""
"341456","1","2016-08-06 09:22:55","2","166","<abbreviations>","1",""
"341470","1","2016-08-06 11:28:53","13","735","<single-word-requests>","7","1"
"341477","1","2016-08-06 15:18:09","-1","5492","<single-word-requests>","1",""
"341479","1","2016-08-06 15:43:08","3","3188","<meaning><expressions><idioms>","2",""
"341483","1","2016-08-06 16:01:33","0","3114","<pronunciation><pronunciation-vs-spelling><dictionaries><parentheses><ipa>","1",""
"341488","1","2016-08-06 16:36:27","1","804","<single-word-requests><music>","1",""
"341492","1","2016-08-06 17:17:15","2","210","<word-choice><verb-agreement><compound-subjects><and-or>","1",""
"341497","1","2016-08-06 18:43:26","-1","9106","<grammar>","1",""
"341502","1","2016-08-06 19:27:12","5","95996","<word-choice><word-usage><prepositions>","3","1"
"341503","1","2016-08-06 19:35:55","0","2464","<single-word-requests>","4",""
"341518","1","2016-08-06 23:18:25","3","819","<phrases><expressions><prefixes><pragmatics>","1","1"
"341524","1","2016-08-07 03:00:46","0","898","<verbs><gerunds>","2",""
"341534","1","2016-08-07 06:19:18","2","7866","<terminology><argument-structure>","5",""
"341541","1","2016-08-07 07:40:36","3","1690","<nouns><orthography><hyphenation><prefixes>","1",""
"341542","1","2016-08-07 07:43:53","1","831","<phrases><synonyms>","3",""
"341543","1","2016-08-07 07:49:40","0","27657","<meaning><grammar><phrase-requests>","3","1"
"341544","1","2016-08-07 07:59:57","0","784","<meaning><meaning-in-context>","1",""
"341550","1","2016-08-07 09:05:00","2","157","<meaning-in-context>","2",""
"341551","1","2016-08-07 09:06:39","1","2433","<single-word-requests>","2","1"
"341552","1","2016-08-07 09:15:14","1","12335","<word-choice><word-usage>","1",""
"341553","1","2016-08-07 09:29:39","1","89","<meaning>","1","1"
"341557","1","2016-08-07 10:07:14","0","48","<nouns><prepositional-phrases>","0",""
"341558","1","2016-08-07 10:17:30","0","932","<american-english><british-english><literary-english><have-got>","1",""
"341559","1","2016-08-07 10:22:11","0","365","<phrases>","1",""
"341567","1","2016-08-07 11:11:00","3","5990","<verbs><differences><past-participles><present-participles>","1","2"
"341576","1","2016-08-07 12:27:58","0","5082","<word-choice><indian-english>","1",""
"341585","1","2016-08-07 13:10:12","0","880","<literary-device>","2",""
"341592","1","2016-08-07 14:19:02","14","2577","<single-word-requests><phrases><word-usage><phrase-requests>","7","1"
"342298","1","2016-08-07 14:47:10","1","73","<writing-style><punctuation><quotes>","2",""
"341599","1","2016-08-07 16:10:39","2","76","<grammatical-number>","1",""
"341606","1","2016-08-07 16:39:19","0","169","<grammar><sentence><syntactic-analysis><clauses>","2",""
"341618","1","2016-08-07 18:27:18","0","127","<word-usage>","4","1"
"341625","1","2016-08-07 19:44:17","-2","1605","<word-usage><abbreviations>","1",""
"341627","1","2016-08-07 19:48:14","3","72","<word-choice><context><cloze-test>","0",""
"341628","1","2016-08-07 20:02:24","0","160","<grammar>","1",""
"341631","1","2016-08-07 20:54:13","4","38670","<word-choice><word-usage><prepositions><adjectives>","2","2"
"341640","1","2016-08-07 22:37:17","1","192","<single-word-requests><business-language>","3",""
"341652","1","2016-08-07 23:56:06","5","316","<terminology><pronouns>","2","2"
"341658","1","2016-08-08 00:52:25","6","2256","<meaning><meaning-in-context>","1",""
"341665","1","2016-08-08 05:05:46","0","1414","<grammar><paraphrasing>","1",""
"341667","1","2016-08-08 05:08:19","0","612","<single-word-requests>","2",""
"341670","1","2016-08-08 05:32:43","1","7156","<hyphenation>","2","1"
"341671","1","2016-08-08 05:40:25","0","4066","<contraction-vs-full-form>","1",""
"341675","1","2016-08-08 06:32:44","2","1188","<single-word-requests>","2","1"
"341677","1","2016-08-08 07:11:06","1","1029","<word-choice><grammar><word-usage>","2",""
"341683","1","2016-08-08 07:53:27","0","991","<word-usage>","1",""
"341685","1","2016-08-08 07:59:57","-2","114","<phrases>","1",""
"341688","1","2016-08-08 08:04:24","-1","547","<grammar><questions>","1",""
"341696","1","2016-08-08 08:32:40","1","24118","<subject-verb-inversion>","1","0"
"341701","1","2016-08-08 09:18:56","2","1001","<meaning><meaning-in-context>","1",""
"341704","1","2016-08-08 10:11:04","10","9318","<phrases><expressions><idioms><idiom-meaning>","9","1"
"341707","1","2016-08-08 10:46:45","5","12902","<american-english><orthography>","1","1"
"341709","1","2016-08-08 10:59:18","15","4475","<single-word-requests><phrases><adjectives>","7","2"
"341711","1","2016-08-08 11:03:11","3","44730","<prepositions>","2",""
"341715","1","2016-08-08 11:45:53","1","87","<medical>","0",""
"341725","1","2016-08-08 13:12:21","0","4513","<word-choice>","2","1"
"341726","1","2016-08-08 13:13:11","0","3530","<meaning><phrases><terminology>","1",""
"341730","1","2016-08-08 13:27:18","1","72","<commas><conjunctions><prepositional-phrases>","0",""
"341742","1","2016-08-08 14:22:17","4","1075","<adjectives>","1",""
"341747","1","2016-08-08 15:26:16","1","2637","<grammar>","1",""
"341754","1","2016-08-08 16:45:45","1","23066","<prepositions><usage><ielts>","1",""
"341755","1","2016-08-08 16:56:28","0","800","<nouns><capitalization><mathematics>","1","1"
"341757","1","2016-08-08 17:24:39","1","67","<grammar><colon>","1",""
"341758","1","2016-08-08 17:29:39","0","1392","<subjects>","1",""
"341760","1","2016-08-08 17:55:34","1","296","<grammaticality><grammatical-number><writing-style><hyphenation><acronyms>","1",""
"341762","1","2016-08-08 18:01:58","11","4081","<etymology><expressions><history><simile>","2",""
"341765","1","2016-08-08 18:11:10","1","2812","<british-english><single-word-requests>","2",""
"341769","1","2016-08-08 18:49:54","0","174","<lists><colon>","1",""
"341771","1","2016-08-08 19:02:44","1","12642","<prepositions>","2",""
"341791","1","2016-08-08 21:15:10","1","696","<verbing>","3","1"
"341793","1","2016-08-08 21:20:26","1","2665","<letter-writing><salutations>","3",""
"341817","1","2016-08-08 22:20:08","4","15674","<phrase-requests><antonyms>","1",""
"341827","1","2016-08-08 23:51:57","0","95","<synonyms>","1",""
"341833","1","2016-08-09 00:17:22","9","23308","<etymology><verbs><idioms>","1","1"
"341838","1","2016-08-09 00:43:18","2","1342","<terminology><disambiguities>","3","1"
"341839","1","2016-08-09 00:47:43","0","225","<word-choice><semantics>","0",""
"341844","1","2016-08-09 01:26:06","0","179","<idioms><american-english>","3",""
"341847","1","2016-08-09 01:49:08","0","796","<meaning>","2",""
"341850","1","2016-08-09 02:05:04","1","149","<etymology>","1",""
"341864","1","2016-08-09 04:20:03","7","1867","<etymology><terminology><eponyms>","1",""
"341867","1","2016-08-09 05:21:01","0","143","<clauses><toponyms>","1",""
"341869","1","2016-08-09 05:43:24","0","742","<phrases><comparisons>","3",""
"341875","1","2016-08-09 06:48:19","5","49697","<single-word-requests><sounds>","3","2"
"341877","1","2016-08-09 07:00:10","2","176","<pronunciation>","2","1"
"341879","1","2016-08-09 07:09:20","0","109","<prepositions>","1",""
"341880","1","2016-08-09 07:17:02","0","136","<passive-voice>","1",""
"341883","1","2016-08-09 07:24:03","3","350","<phrases><meaning-in-context>","1",""
"341885","1","2016-08-09 07:28:57","1","1038","<single-word-requests><nouns><adjectives>","3",""
"341886","1","2016-08-09 07:58:38","5","3608","<grammaticality><lyrics><imperatives>","2","1"
"341887","1","2016-08-09 07:58:40","3","257","<single-word-requests><obscure-terms>","1",""
"341888","1","2016-08-09 08:08:28","7","4376","<etymology>","1","1"
"341889","1","2016-08-09 08:18:58","1","1217","<single-word-requests>","1",""
"341891","1","2016-08-09 08:22:49","5","264","<single-word-requests><phrase-requests><idiom-requests>","5","1"
"341896","1","2016-08-09 08:45:46","0","298","<meaning>","2",""
"341897","1","2016-08-09 08:51:38","3","14693","<word-usage><expressions>","1","5"
"341901","1","2016-08-09 09:51:38","2","20537","<single-word-requests><grammar><verbs>","1",""
"341906","1","2016-08-09 10:24:16","1","95","<single-word-requests><word-choice><phrase-requests>","1",""
"341907","1","2016-08-09 10:27:44","3","2673","<expressions><idioms><phrase-requests>","3",""
"341908","1","2016-08-09 10:31:39","14","16648","<single-word-requests>","4",""
"341912","1","2016-08-09 11:00:17","2","7669","<meaning><differences><adjectives><usage><ic-ical>","3","3"
"341916","1","2016-08-09 11:16:23","-4","27874","<grammar><word-usage>","1",""
"341918","1","2016-08-09 11:19:55","2","692","<proverbs>","2",""
"341920","1","2016-08-09 11:29:44","1","3367","<grammar><sentence><syntactic-analysis>","1",""
"341923","1","2016-08-09 11:54:18","-3","8062","<grammar><usage><tenses>","2",""
"341926","1","2016-08-09 12:02:28","3","353","<tenses>","2","1"
"341929","1","2016-08-09 12:27:53","5","2233","<usage>","3",""
"341932","1","2016-08-09 12:42:27","1","380","<single-word-requests>","2",""
"341937","1","2016-08-09 13:15:40","0","73","<definite-articles>","2",""
"341957","1","2016-08-09 15:15:13","0","98","<meaning-in-context>","1",""
"341958","1","2016-08-09 15:17:12","1","20968","<word-usage><differences><vocabulary>","1","1"
"341964","1","2016-08-09 15:32:24","1","192","<meaning-in-context>","2",""
"341965","1","2016-08-09 15:32:26","1","439","<idioms>","1",""
"341977","1","2016-08-09 16:22:30","-4","2329","<sentence-patterns>","1",""
"341982","1","2016-08-09 16:40:50","2","285","<verbs>","2",""
"341983","1","2016-08-09 16:43:18","1","2363","<idioms>","2","1"
"341986","1","2016-08-09 17:00:40","6","1010","<idioms><terminology><metaphors><paraphrasing>","2","1"
"341988","1","2016-08-09 17:03:13","9","3913","<terminology><personal-pronouns><grammatical-person>","2","4"
"341989","1","2016-08-09 17:25:01","2","305","<single-word-requests>","2",""
"342005","1","2016-08-09 18:29:21","1","1070","<meaning><grammar><differences><usage><ambiguity>","3",""
"342013","1","2016-08-09 19:18:59","2","664","<word-choice><phrases><word-usage><expressions><pragmatics>","1",""
"342014","1","2016-08-09 19:22:55","3","59","<verb-agreement><coordinating-conjunctions><disjunction><compound-subjects><grammatical-person>","0",""
"342016","1","2016-08-09 19:41:09","9","2597","<synonyms>","4",""
"342019","1","2016-08-09 19:51:44","3","118","<syntactic-analysis><modifiers>","1",""
"342022","1","2016-08-09 20:08:35","1","107","<commas><subordinate-clauses>","1",""
"342026","1","2016-08-09 21:00:47","3","2530","<past-tense><participles><african-american-vernacular-english><simple-past-as-past-participle>","1","1"
"342028","1","2016-08-09 21:09:45","-2","3056","<meaning>","1",""
"342029","1","2016-08-09 21:10:47","1","5238","<grammar><phrases><questions>","0",""
"342030","1","2016-08-09 21:24:57","0","5627","<verbs><tenses>","1",""
"342035","1","2016-08-09 22:30:40","2","247","<word-usage>","1",""
"342038","1","2016-08-09 22:46:13","0","17568","<abbreviations>","1",""
"342041","1","2016-08-09 23:24:42","0","299","<syntactic-analysis>","1",""
"342043","1","2016-08-09 23:44:33","1","2124","<meaning><meaning-in-context>","2",""
"342047","1","2016-08-10 00:35:55","0","47","<meaning>","1",""
"342057","1","2016-08-10 03:13:28","1","425","<contradiction>","2",""
"342060","1","2016-08-10 03:21:59","1","2306","<single-word-requests><see-look>","4",""
"342072","1","2016-08-10 05:48:05","26","12027","<terminology><speech>","3","2"
"342083","1","2016-08-10 08:01:39","1","444","<word-choice>","1",""
"342088","1","2016-08-10 09:33:31","3","307","<word-choice><verbs>","3",""
"342093","1","2016-08-10 09:54:29","26","21730","<mathematics><technical><origin-unknown>","2",""
"342096","1","2016-08-10 10:17:14","-1","145","<single-word-requests><word-usage><technical><programming>","2",""
"342104","1","2016-08-10 11:36:40","10","10548","<phrase-meaning>","2",""
"342107","1","2016-08-10 12:07:08","3","853","<american-english><pronunciation><vowels>","1",""
"342123","1","2016-08-10 14:37:21","10","745","<nouns><history><early-modern-english><taxonomy><biology>","1","1"
"342125","1","2016-08-10 14:40:18","3","412","<word-choice><expressions><idioms>","2","2"
"342127","1","2016-08-10 14:46:15","4","4874","<meaning><etymology><word-usage>","1","1"
"342132","1","2016-08-10 15:02:47","4","467","<meaning><word-choice><word-usage><vocabulary><sentence-patterns>","1","1"
"342139","1","2016-08-10 15:36:50","1","1839","<single-word-requests><general-vs-specific>","2",""
"342150","1","2016-08-10 16:38:00","0","5937","<grammar><adjectives><adverbs>","1",""
"342153","1","2016-08-10 16:42:21","11","1170","<etymology>","3","1"
"342163","1","2016-08-10 17:30:31","2","880","<grammar><translation>","2","1"
"342168","1","2016-08-10 17:41:22","1","160","<word-usage>","1",""
"342170","1","2016-08-10 18:17:35","6","934","<single-word-requests><phrase-requests>","1","1"
"342171","1","2016-08-10 18:19:51","2","1569","<meaning>","1",""
"342176","1","2016-08-10 18:48:19","2","1313","<phrasal-verbs><syntactic-analysis>","3",""
"342183","1","2016-08-10 19:36:01","1","868","<grammar><grammatical-number>","2",""
"342189","1","2016-08-10 20:20:30","6","8591","<single-word-requests>","2","1"
"342203","1","2016-08-10 21:47:30","0","3577","<single-word-requests><word-choice><word-usage><synonyms>","1",""
"342204","1","2016-08-10 21:50:22","1","16780","<single-word-requests><word-choice><pejorative-language><epithet-requests>","4",""
"342209","1","2016-08-10 22:10:04","1","145","<metaphors><science>","1",""
"342214","1","2016-08-10 23:30:52","6","39360","<expressions><participles><subordinate-clauses><dependent-clause>","1","2"
"342215","1","2016-08-10 23:45:36","1","228","<etymology><verbs><suffixes><legalese>","1","1"
"342219","1","2016-08-11 00:36:32","3","429","<terminology><literary-techniques>","1",""
"342223","1","2016-08-11 01:16:54","2","129","<single-word-requests><phrases>","1",""
"342228","1","2016-08-11 02:38:25","2","1988","<etymology>","1",""
"342232","1","2016-08-11 03:39:43","2","1608","<slang><colloquialisms>","1",""
"342235","1","2016-08-11 05:07:26","2","3010","<expressions>","0","1"
"342237","1","2016-08-11 05:44:50","2","43","<single-word-requests>","0",""
"342241","1","2016-08-11 06:15:29","0","1361","<etymology>","1",""
"342244","1","2016-08-11 07:03:06","0","75","<meaning><grammar><ambiguity>","1",""
"342247","1","2016-08-11 07:20:03","1","1335","<antonyms>","3","1"
"342250","1","2016-08-11 07:58:31","1","400","<grammaticality><grammatical-number><verb-agreement>","1",""
"342253","1","2016-08-11 08:12:23","0","4228","<meaning><differences><prepositions>","0","1"
"342256","1","2016-08-11 09:01:21","0","813","<expressions><phrase-requests>","1",""
"342257","1","2016-08-11 09:22:44","15","3946","<etymology><phrase-usage>","5","2"
"342258","1","2016-08-11 09:39:05","3","700","<meaning-in-context>","1","1"
"342266","1","2016-08-11 10:39:16","36","26306","<meaning><single-word-requests><word-usage><adjectives><usage>","7","1"
"342267","1","2016-08-11 10:43:43","1","68","<possessives>","0","1"
"342273","1","2016-08-11 11:16:58","208","28948","<pronunciation><phonology><phonetics><homophones>","5","49"
"342275","1","2016-08-11 11:44:39","0","94","<speech>","1",""
"342277","1","2016-08-11 12:46:26","0","629","<etymology><demonyms>","1",""
"342288","1","2016-08-11 13:59:24","3","3233","<single-word-requests><epithet-requests>","6",""
"342289","1","2016-08-11 14:00:12","5","1012","<single-word-requests>","3",""
"342291","1","2016-08-11 14:20:17","28","18727","<word-choice><idioms><offensive-language><connotation>","8","4"
"342293","1","2016-08-11 14:22:53","-1","632","<single-word-requests>","1",""
"342307","1","2016-08-11 15:43:25","3","544","<grammatical-number>","1","1"
"342309","1","2016-08-11 15:57:01","3","473","<measuring-units><symbols>","1",""
"342317","1","2016-08-11 16:33:53","1","4666","<phrases><expressions><phrase-requests>","1",""
"342318","1","2016-08-11 16:43:48","0","361","<grammar>","1",""
"342326","1","2016-08-11 17:36:16","28","4540","<meaning><etymology>","4","4"
"342333","1","2016-08-11 18:10:15","0","144","<meaning><meaning-in-context><sentence><ambiguity>","2",""
"342355","1","2016-08-11 20:44:27","3","822","<single-word-requests>","4",""
"342363","1","2016-08-11 21:44:40","6","5365","<pronunciation>","2","0"
"342364","1","2016-08-11 21:44:57","3","80","<negative-polarity-items>","1",""
"342368","1","2016-08-11 22:16:02","2","202","<single-word-requests><semantics>","1",""
"342378","1","2016-08-12 01:06:22","2","826","<single-word-requests><vocabulary>","1",""
"342381","1","2016-08-12 01:58:56","6","22968","<verb-agreement><syntactic-analysis>","1",""
"342392","1","2016-08-12 03:42:59","-1","586","<grammar>","1",""
"342393","1","2016-08-12 03:45:51","2","5519","<single-word-requests>","6","1"
"342402","1","2016-08-12 05:23:16","2","11063","<word-usage>","3","1"
"342407","1","2016-08-12 05:59:35","0","84","<single-word-requests>","2",""
"342408","1","2016-08-12 06:11:01","2","594","<grammar><nouns><adjectives><being>","3",""
"342411","1","2016-08-12 06:22:35","25","2184","<expressions><idioms>","4","2"
"342419","1","2016-08-12 06:41:05","0","1473","<verbs><nouns><morphology>","0",""
"342423","1","2016-08-12 07:28:34","0","1782","<synonyms>","1",""
"342425","1","2016-08-12 08:04:43","4","1771","<single-word-requests><phrase-requests>","5",""
"342437","1","2016-08-12 09:33:48","1","3219","<single-word-requests><phrase-requests>","5","1"
"342457","1","2016-08-12 12:29:50","5","2018","<differences>","2","1"
"342460","1","2016-08-12 13:22:44","4","216","<idioms><american-english>","2",""
"342468","1","2016-08-12 14:00:46","0","489","<word-choice>","1",""
"342471","1","2016-08-12 14:10:24","0","221","<verbs><phrase-requests>","2",""
"342473","1","2016-08-12 14:15:23","3","567","<single-word-requests><phrase-requests>","2",""
"342481","1","2016-08-12 14:50:38","0","2625","<american-english>","1",""
"342484","1","2016-08-12 15:07:25","3","1621","<single-word-requests><yes-no>","2",""
"342490","1","2016-08-12 15:21:02","0","1476","<word-usage>","1",""
"342497","1","2016-08-12 15:38:12","-1","361","<word-choice><grammar><word-usage><pronouns>","3",""
"342498","1","2016-08-12 15:44:27","0","217","<possessives>","2",""
"342500","1","2016-08-12 15:47:36","0","455","<grammar>","1",""
"342504","1","2016-08-12 16:02:03","0","350","<modal-verbs>","2",""
"342512","1","2016-08-12 16:37:57","3","183","<run-on-sentence>","1",""
"342516","1","2016-08-12 17:08:23","3","1869","<present-tense>","2",""
"342517","1","2016-08-12 17:13:06","8","338","<single-word-requests>","5",""
"342521","1","2016-08-12 18:03:26","2","2979","<grammatical-gender>","2","1"
"342529","1","2016-08-12 18:59:25","2","2778","<phrases><phrase-requests>","1",""
"342545","1","2016-08-12 21:54:29","1","1158","<single-word-requests><word-choice>","2","1"
"342550","1","2016-08-12 22:18:35","9","478","<word-choice><phrases><phrase-requests>","3",""
"342557","1","2016-08-12 22:59:10","2","699","<single-word-requests><adjectives><antonyms>","2",""
"342558","1","2016-08-12 23:01:11","0","3294","<word-choice><expressions><phrase-meaning>","1",""
"342563","1","2016-08-12 23:13:37","0","606","<linking-verbs>","1",""
"342567","1","2016-08-12 23:48:10","1","1496","<single-word-requests>","1",""
"342571","1","2016-08-13 00:27:55","0","51","<meaning><expressions>","1",""
"342572","1","2016-08-13 00:39:37","0","74","<meaning>","1",""
"342576","1","2016-08-13 01:06:33","1","535","<single-word-requests>","1",""
"342577","1","2016-08-13 01:14:43","6","1728","<meaning><context>","1","1"
"342593","1","2016-08-13 05:30:42","1","25425","<phrase-requests>","1","1"
"342607","1","2016-08-13 08:36:46","1","105","<word-choice><pronouns><possessives><translation><grammatical-gender>","1",""
"342608","1","2016-08-13 08:36:57","2","8953","<nouns>","1","1"
"342615","1","2016-08-13 10:14:41","0","828","<pronunciation><historical-change><silent-letters><digraphs>","1",""
"342616","1","2016-08-13 10:40:30","4","48289","<grammaticality>","2","1"
"342619","1","2016-08-13 11:06:12","3","127","<question-tags>","0",""
"342622","1","2016-08-13 11:53:05","2","1494","<sentence-patterns>","1",""
"342624","1","2016-08-13 12:53:35","-3","2740","<meaning><differences><context><emotions>","1",""
"342627","1","2016-08-13 13:07:49","0","5283","<punctuation><commas>","2",""
"342633","1","2016-08-13 14:11:24","1","184","<single-word-requests>","2",""
"342635","1","2016-08-13 14:34:49","0","66","<phrase-requests><synonyms>","1",""
"342639","1","2016-08-13 16:37:31","5","3776","<meaning><word-usage><expressions><american-english>","2",""
"342642","1","2016-08-13 16:44:36","9","20479","<meaning><single-word-requests><vocabulary>","10","2"
"342646","1","2016-08-13 17:10:04","0","63","<nouns><adjectives>","2",""
"342648","1","2016-08-13 17:21:14","0","1385","<nouns><adjectives><possessives><determiners>","1",""
"342651","1","2016-08-13 17:30:57","1","18569","<grammatical-number>","1","2"
"342659","1","2016-08-13 18:29:38","-1","829","<meaning>","1",""
"342660","1","2016-08-13 18:31:04","6","498","<meaning>","3",""
"342667","1","2016-08-13 19:57:04","3","25804","<single-word-requests>","8","1"
"342676","1","2016-08-13 20:31:59","2","252","<slang>","0","1"
"342679","1","2016-08-13 20:53:50","13","3853","<single-word-requests><shapes>","5","1"
"342685","1","2016-08-13 21:41:04","1","1287","<word-usage><idioms><colloquialisms>","1",""
"342689","1","2016-08-13 22:21:53","1","105","<adjectives>","1",""
"342712","1","2016-08-14 02:45:46","2","547","<translation>","2",""
"342714","1","2016-08-14 02:53:52","0","1348","<meaning><meaning-in-context>","2","1"
